cpu-id,start time(ms),width(us),actual state,predicted state,delta time(ms)
1,424.486,131.0,2,3,0.735
1,424.673,23.0,2,2,0.187
1,424.701,224.0,4,3,0.028
1,425.022,693.0,4,4,0.321
1,425.753,88.0,2,2,0.731
1,425.995,1103.0,4,4,0.242
1,427.441,88.0,4,2,1.446
1,427.59,74.0,4,2,0.149
1,427.821,3246.0,4,4,0.231
1,431.378,76.0,4,2,3.557
1,431.516,131.0,4,3,0.138
1,431.746,1740.0,4,4,0.23
1,433.681,23.0,2,2,1.935
1,433.714,1458.0,4,4,0.033
1,435.432,91.0,3,2,1.718
1,435.606,94.0,2,2,0.174
1,435.706,20.0,4,2,0.1
1,435.839,914.0,4,4,0.133
1,436.831,284.0,3,3,0.992
1,437.286,153.0,4,3,0.455
1,437.489,1514.0,4,4,0.203
1,439.776,102.0,4,3,2.287
1,440.347,64.0,3,2,0.571
1,441.285,352.0,4,4,0.938
1,441.671,224.0,4,3,0.386
1,441.972,565.0,4,4,0.301
1,442.831,147.0,4,3,0.859
1,443.316,121.0,4,3,0.485
1,443.491,226.0,3,3,0.175
1,443.75,923.0,4,4,0.259
1,444.813,934.0,4,4,1.063
1,445.8,52.0,2,2,0.987
1,446.014,1072.0,4,4,0.214
1,447.373,94.0,4,2,1.359
1,447.554,103.0,4,3,0.181
1,447.769,2328.0,4,4,0.215
1,450.321,901.0,4,4,2.552
1,451.507,93.0,3,2,1.186
1,451.666,32.0,2,2,0.159
1,451.705,75.0,4,2,0.039
1,451.857,891.0,4,4,0.152
1,452.824,986.0,4,4,0.967
1,454.072,24.0,4,2,1.248
1,454.197,122.0,4,3,0.125
1,454.375,341.0,4,4,0.178
1,454.766,298.0,4,3,0.391
1,455.418,61.0,3,2,0.652
1,455.56,153.0,3,3,0.142
1,455.738,259.0,4,3,0.178
1,456.389,323.0,3,4,0.651
1,457.011,64.0,4,2,0.622
1,457.816,107.0,4,3,0.805
1,457.954,648.0,4,4,0.138
1,458.849,89.0,4,2,0.895
1,459.288,17.0,4,2,0.439
1,459.41,63.0,4,2,0.122
1,459.54,1587.0,4,4,0.13
1,461.295,450.0,4,4,1.755
1,461.817,1275.0,4,4,0.522
1,463.391,59.0,3,2,1.574
1,463.497,126.0,3,3,0.106
1,463.682,69.0,1,2,0.185
1,463.756,997.0,4,4,0.074
1,464.807,928.0,4,4,1.051
1,465.752,88.0,2,2,0.945
1,465.995,766.0,4,4,0.243
1,466.929,124.0,4,3,0.934
1,467.366,91.0,4,2,0.437
1,467.525,129.0,3,3,0.159
1,467.771,980.0,4,4,0.246
1,468.892,917.0,4,4,1.121
1,469.877,560.0,4,4,0.985
1,470.722,148.0,4,3,0.845
1,471.544,52.0,2,2,0.822
1,471.724,117.0,4,3,0.18
1,472.16,180.0,3,3,0.436
1,472.485,51.0,2,2,0.325
1,472.682,24.0,2,2,0.197
1,472.711,337.0,4,4,0.029
1,473.094,545.0,3,4,0.383
1,473.783,64.0,4,2,0.689
1,473.976,147.0,4,3,0.193
1,474.375,119.0,3,3,0.399
1,474.521,32.0,2,2,0.146
1,474.613,99.0,2,2,0.092
1,474.715,369.0,4,4,0.102
1,475.384,86.0,3,2,0.669
1,475.525,58.0,2,2,0.141
1,475.63,82.0,2,2,0.105
1,475.714,969.0,2,4,0.084
1,476.685,687.0,2,4,0.971
1,477.443,276.0,3,3,0.758
1,477.751,1036.0,4,4,0.308
1,478.842,340.0,4,4,1.091
1,479.457,62.0,3,2,0.615
1,479.575,100.0,2,2,0.118
1,479.746,992.0,4,4,0.171
1,480.772,967.0,4,4,1.026
1,481.839,950.0,4,4,1.067
1,482.842,376.0,4,4,1.003
1,483.518,16.0,3,2,0.676
1,483.592,56.0,2,2,0.074
1,483.742,1011.0,4,4,0.15
1,484.809,952.0,4,4,1.067
1,486.057,689.0,4,4,1.248
1,486.804,290.0,4,3,0.747
1,487.38,85.0,3,2,0.576
1,487.529,55.0,2,2,0.149
1,487.657,56.0,2,2,0.128
1,487.721,140.0,4,3,0.064
1,488.089,115.0,4,3,0.368
1,488.352,336.0,4,4,0.263
1,488.893,271.0,3,3,0.541
1,489.26,190.0,4,3,0.367
1,489.566,189.0,3,3,0.306
1,489.794,560.0,4,4,0.228
1,491.926,449.0,4,4,2.132
1,492.409,302.0,3,4,0.483
1,492.734,1013.0,4,4,0.325
1,493.902,883.0,4,4,1.168
1,494.85,339.0,4,4,0.948
1,495.433,94.0,3,2,0.583
1,495.578,99.0,2,2,0.145
1,495.749,997.0,4,4,0.171
1,496.8,945.0,4,4,1.051
1,497.894,891.0,4,4,1.094
1,498.844,367.0,4,4,0.95
1,499.491,109.0,3,3,0.647
1,499.669,33.0,2,2,0.178
1,499.707,99.0,4,2,0.038
1,499.958,290.0,4,3,0.251
1,500.342,94.0,3,2,0.384
1,500.495,217.0,2,3,0.153
1,500.717,96.0,4,2,0.222
1,501.004,810.0,4,4,0.287
1,501.993,1133.0,4,4,0.989
1,503.441,92.0,3,2,1.448
1,503.595,78.0,2,2,0.154
1,503.749,754.0,4,4,0.154
1,504.762,105.0,3,3,1.013
1,505.052,254.0,3,3,0.29
1,505.459,256.0,3,3,0.407
1,505.75,84.0,2,2,0.291
1,506.109,214.0,4,3,0.359
1,506.432,313.0,4,4,0.323
1,506.765,225.0,4,3,0.333
1,507.281,82.0,4,2,0.516
1,507.436,241.0,4,3,0.155
1,507.965,467.0,4,4,0.529
1,508.491,198.0,3,3,0.526
1,508.875,100.0,4,2,0.384
1,509.047,165.0,4,3,0.172
1,509.474,252.0,4,3,0.427
1,509.797,74.0,3,2,0.323
1,509.935,334.0,4,4,0.138
1,510.528,147.0,3,3,0.593
1,511.135,66.0,3,2,0.607
1,511.483,28.0,2,2,0.348
1,511.542,138.0,3,3,0.059
1,511.753,857.0,4,4,0.211
1,512.687,15.0,2,2,0.934
1,512.705,254.0,4,3,0.018
1,513.094,278.0,3,3,0.389
1,513.437,276.0,3,3,0.343
1,513.767,80.0,4,2,0.33
1,513.876,16.0,4,2,0.109
1,513.963,309.0,4,4,0.087
1,514.375,325.0,3,4,0.412
1,514.794,16.0,2,2,0.419
1,514.833,103.0,4,3,0.039
1,515.122,66.0,4,2,0.289
1,515.232,77.0,3,2,0.11
1,515.358,12.0,2,2,0.126
1,515.479,30.0,2,2,0.121
1,515.559,132.0,2,3,0.08
1,515.693,184.0,2,3,0.134
1,515.902,781.0,2,4,0.209
1,516.685,268.0,2,3,0.783
1,516.98,761.0,4,4,0.295
1,517.805,247.0,3,3,0.825
1,518.137,619.0,4,4,0.332
1,518.804,154.0,3,3,0.667
1,519.272,76.0,4,2,0.468
1,519.425,323.0,3,4,0.153
1,519.772,531.0,3,4,0.347
1,520.363,383.0,4,4,0.591
1,520.81,193.0,3,3,0.447
1,521.32,80.0,2,2,0.51
1,521.453,44.0,2,2,0.133
1,521.599,68.0,2,2,0.146
1,521.894,67.0,3,2,0.295
1,522.061,98.0,3,2,0.167
1,522.253,15.0,2,2,0.192
1,522.348,29.0,2,2,0.095
1,522.571,42.0,2,2,0.223
1,522.721,239.0,2,3,0.15
1,523.529,184.0,2,3,0.808
1,523.719,140.0,2,3,0.19
1,524.005,85.0,3,2,0.286
1,524.182,233.0,3,3,0.177
1,524.525,140.0,2,3,0.343
1,524.733,987.0,4,4,0.208
1,525.749,86.0,2,2,1.016
1,525.977,995.0,4,4,0.228
1,527.269,91.0,4,2,1.292
1,527.429,131.0,4,3,0.16
1,527.641,68.0,2,2,0.212
1,527.718,3474.0,4,4,0.077
1,531.628,36.0,2,2,3.91
1,531.746,919.0,4,4,0.118
1,532.824,892.0,4,4,1.078
1,533.793,54.0,2,2,0.969
1,533.911,836.0,4,4,0.118
1,534.81,141.0,2,3,0.899
1,535.031,99.0,4,2,0.221
1,535.385,99.0,4,2,0.354
1,535.548,129.0,3,3,0.163
1,535.805,280.0,3,3,0.257
1,536.161,651.0,4,4,0.356
1,536.883,359.0,3,4,0.722
1,537.326,337.0,4,4,0.443
1,540.228,82.0,3,2,2.902
1,540.44,121.0,3,3,0.212
1,540.701,295.0,4,3,0.261
1,541.024,344.0,3,4,0.323
1,541.516,189.0,2,3,0.492
1,541.748,965.0,4,4,0.232
1,542.769,192.0,4,3,1.021
1,543.164,56.0,3,2,0.395
1,543.267,81.0,3,2,0.103
1,543.397,321.0,3,4,0.13
1,543.734,92.0,4,2,0.337
1,543.889,846.0,4,4,0.155
1,544.748,100.0,4,2,0.859
1,544.895,837.0,4,4,0.147
1,545.781,9.0,2,2,0.886
1,545.897,1179.0,4,4,0.116
1,547.22,16.0,4,2,1.323
1,547.268,445.0,4,4,0.048
1,547.732,979.0,4,4,0.464
1,548.725,986.0,4,4,0.993
1,549.749,378.0,4,4,1.024
1,550.198,898.0,4,4,0.449
1,551.215,59.0,4,2,1.017
1,551.321,2411.0,4,4,0.106
1,553.798,66.0,2,2,2.477
1,553.886,328.0,4,4,0.088
1,554.391,127.0,4,3,0.505
1,554.606,62.0,4,2,0.215
1,554.85,152.0,4,3,0.244
1,555.223,13.0,3,2,0.373
1,555.271,457.0,3,4,0.048
1,555.934,159.0,4,3,0.663
1,556.226,486.0,3,4,0.292
1,556.783,250.0,4,3,0.557
1,557.174,233.0,3,3,0.391
1,557.47,241.0,3,3,0.296
1,557.74,982.0,4,4,0.27
1,558.737,239.0,4,3,0.997
1,559.212,13.0,3,2,0.475
1,559.264,81.0,3,2,0.052
1,559.395,317.0,3,4,0.131
1,559.733,75.0,4,2,0.338
1,559.844,152.0,4,3,0.111
1,560.058,653.0,3,4,0.214
1,560.742,999.0,4,4,0.684
1,561.796,948.0,4,4,1.054
1,562.763,283.0,4,3,0.967
1,563.158,62.0,4,2,0.395
1,563.261,474.0,4,4,0.103
1,563.755,105.0,4,3,0.494
1,563.885,851.0,4,4,0.13
1,564.751,576.0,4,4,0.866
1,565.405,307.0,3,4,0.654
1,565.725,97.0,2,2,0.32
1,565.915,813.0,4,4,0.19
1,566.8,161.0,4,3,0.885
1,567.057,17.0,4,2,0.257
1,567.1,56.0,3,2,0.043
1,567.197,534.0,3,4,0.097
1,567.77,962.0,4,4,0.573
1,568.747,989.0,4,4,0.977
1,569.784,151.0,2,3,1.037
1,569.965,745.0,4,4,0.181
1,570.748,265.0,3,3,0.783
1,571.223,61.0,4,2,0.475
1,571.462,140.0,3,3,0.239
1,571.677,28.0,2,2,0.215
1,571.714,67.0,4,2,0.037
1,571.951,211.0,4,3,0.237
1,572.282,107.0,3,3,0.331
1,572.508,46.0,2,2,0.226
1,572.635,62.0,2,2,0.127
1,572.699,934.0,2,4,0.064
1,573.647,61.0,2,2,0.948
1,573.71,11.0,2,2,0.063
1,573.742,243.0,2,3,0.032
1,574.097,105.0,3,3,0.355
1,574.403,295.0,2,3,0.306
1,574.701,69.0,4,2,0.298
1,574.891,84.0,4,2,0.19
1,575.285,76.0,3,2,0.394
1,575.411,290.0,2,3,0.126
1,575.704,150.0,4,3,0.293
1,575.885,772.0,4,4,0.181
1,576.753,959.0,4,4,0.868
1,577.733,977.0,4,4,0.98
1,578.725,64.0,4,2,0.992
1,578.846,147.0,4,3,0.121
1,579.107,62.0,4,2,0.261
1,579.21,522.0,4,4,0.103
1,579.754,962.0,4,4,0.544
1,580.731,556.0,3,4,0.977
1,581.427,284.0,3,3,0.696
1,581.73,990.0,4,4,0.303
1,582.759,214.0,4,3,1.029
1,583.096,60.0,4,2,0.337
1,583.203,213.0,4,3,0.107
1,583.479,232.0,3,3,0.276
1,583.753,958.0,4,4,0.274
1,584.727,983.0,4,4,0.974
1,585.729,88.0,2,2,1.002
1,585.897,846.0,4,4,0.168
1,586.801,282.0,4,3,0.904
1,587.208,74.0,4,2,0.407
1,587.328,262.0,4,3,0.12
1,587.77,137.0,4,3,0.442
1,587.989,68.0,4,2,0.219
1,588.23,201.0,4,3,0.241
1,588.497,62.0,3,2,0.267
1,588.664,47.0,2,2,0.167
1,588.844,415.0,4,4,0.18
1,589.374,154.0,3,3,0.53
1,589.615,88.0,2,2,0.241
1,589.706,113.0,4,3,0.091
1,589.917,151.0,4,3,0.211
1,590.114,294.0,3,3,0.197
1,590.437,258.0,2,3,0.323
1,590.698,17.0,4,2,0.261
1,590.721,293.0,4,3,0.023
1,591.252,57.0,3,2,0.531
1,591.353,82.0,3,2,0.101
1,591.485,204.0,2,3,0.132
1,591.692,90.0,4,2,0.207
1,591.814,924.0,4,4,0.122
1,592.777,644.0,4,4,0.963
1,593.508,1254.0,4,4,0.731
1,594.793,192.0,4,3,1.285
1,595.067,17.0,4,2,0.274
1,595.114,58.0,4,2,0.047
1,595.217,3527.0,4,4,0.103
1,598.809,274.0,4,3,3.592
1,599.199,62.0,4,2,0.39
1,599.304,407.0,4,4,0.105
1,599.728,335.0,4,4,0.424
1,600.128,102.0,4,3,0.4
1,600.368,271.0,4,3,0.24
1,600.801,931.0,4,4,0.433
1,601.747,293.0,3,3,0.946
1,602.328,429.0,3,4,0.581
1,602.799,326.0,4,4,0.471
1,603.379,71.0,3,2,0.58
1,603.488,83.0,2,2,0.109
1,603.608,89.0,2,2,0.12
1,603.699,630.0,4,4,0.091
1,604.562,133.0,2,3,0.863
1,604.698,78.0,4,2,0.136
1,604.846,112.0,4,3,0.148
1,605.124,278.0,3,3,0.278
1,605.468,223.0,2,3,0.344
1,605.695,137.0,2,3,0.227
1,605.982,18.0,4,2,0.287
1,606.137,160.0,3,3,0.155
1,606.428,302.0,3,4,0.291
1,606.787,258.0,4,3,0.359
1,607.29,129.0,3,3,0.503
1,607.727,329.0,4,4,0.437
1,608.144,193.0,3,3,0.417
1,608.47,261.0,2,3,0.326
1,608.762,988.0,4,4,0.292
1,609.807,958.0,4,4,1.045
1,610.944,199.0,4,3,1.137
1,611.396,91.0,3,2,0.452
1,611.542,102.0,2,3,0.146
1,611.724,76.0,4,2,0.182
1,611.854,896.0,4,4,0.13
1,612.826,1026.0,4,4,0.972
1,613.996,1214.0,4,4,1.17
1,615.482,84.0,3,2,1.486
1,615.628,76.0,2,2,0.146
1,615.761,1068.0,4,4,0.133
1,617.045,711.0,4,4,1.284
1,617.882,1201.0,4,4,0.837
1,619.431,71.0,4,2,1.549
1,619.573,130.0,4,3,0.142
1,619.793,1419.0,4,4,0.22
1,621.563,207.0,4,3,1.77
1,621.894,150.0,4,3,0.331
1,622.292,355.0,4,4,0.398
1,622.9,106.0,4,3,0.608
1,623.235,65.0,3,2,0.335
1,623.359,63.0,3,2,0.124
1,623.545,165.0,2,3,0.186
1,623.727,276.0,4,3,0.182
1,624.142,144.0,3,3,0.415
1,624.445,258.0,2,3,0.303
1,624.707,76.0,4,2,0.262
1,624.808,112.0,4,3,0.101
1,626.16,531.0,2,4,1.352
1,626.694,313.0,2,4,0.534
1,627.214,66.0,2,2,0.52
1,627.306,19.0,2,2,0.092
1,627.366,58.0,2,2,0.06
1,627.466,244.0,2,3,0.1
1,627.745,605.0,2,4,0.279
1,628.368,322.0,2,4,0.623
1,628.693,722.0,2,4,0.325
1,629.431,259.0,2,3,0.738
1,629.958,14.0,2,2,0.527
1,629.975,503.0,2,4,0.017
1,630.494,191.0,2,3,0.519
1,630.688,143.0,2,3,0.194
1,630.905,27.0,2,2,0.217
1,630.974,12.0,2,2,0.069
1,630.997,9.0,2,2,0.023
1,631.008,28.0,2,2,0.011
1,631.167,14.0,2,2,0.159
1,631.29,129.0,2,3,0.123
1,631.432,27.0,2,2,0.142
1,631.471,28.0,2,2,0.039
1,631.511,34.0,2,2,0.04
1,631.557,26.0,2,2,0.046
1,631.594,28.0,2,2,0.037
1,631.634,28.0,2,2,0.04
1,631.672,29.0,1,2,0.038
1,631.722,18.0,2,2,0.05
1,631.752,28.0,2,2,0.03
1,631.791,28.0,2,2,0.039
1,631.83,27.0,2,2,0.039
1,631.868,28.0,2,2,0.038
1,631.908,28.0,2,2,0.04
1,631.948,26.0,2,2,0.04
1,631.985,27.0,2,2,0.037
1,632.023,28.0,2,2,0.038
1,632.062,28.0,2,2,0.039
1,632.102,26.0,2,2,0.04
1,632.141,28.0,2,2,0.039
1,632.18,27.0,2,2,0.039
1,632.219,27.0,2,2,0.039
1,632.257,25.0,2,2,0.038
1,632.294,28.0,2,2,0.037
1,632.334,27.0,2,2,0.04
1,632.372,29.0,2,2,0.038
1,632.412,28.0,2,2,0.04
1,632.451,28.0,2,2,0.039
1,632.491,31.0,2,2,0.04
1,632.533,27.0,2,2,0.042
1,632.572,27.0,2,2,0.039
1,632.611,26.0,2,2,0.039
1,632.648,26.0,2,2,0.037
1,632.696,15.0,2,2,0.048
1,632.723,26.0,2,2,0.027
1,632.76,26.0,2,2,0.037
1,632.797,28.0,2,2,0.037
1,632.836,29.0,2,2,0.039
1,632.877,26.0,2,2,0.041
1,632.914,29.0,2,2,0.037
1,632.981,8.0,2,2,0.067
1,632.991,129.0,2,3,0.01
1,633.216,12.0,2,2,0.225
1,633.241,8.0,2,2,0.025
1,633.252,24.0,2,2,0.011
1,633.288,13.0,2,2,0.036
1,633.313,20.0,2,2,0.025
1,633.335,19.0,2,2,0.022
1,633.448,12.0,2,2,0.113
1,633.486,200.0,2,3,0.038
1,633.689,117.0,2,3,0.203
1,633.845,158.0,2,3,0.156
1,634.321,211.0,4,3,0.476
1,634.585,60.0,2,2,0.264
1,634.706,356.0,4,4,0.121
1,635.414,44.0,2,2,0.708
1,635.502,166.0,2,3,0.088
1,635.731,2269.0,4,4,0.229
1,638.347,640.0,4,4,2.616
1,639.609,126.0,4,3,1.262
1,639.946,98.0,4,2,0.337
1,640.254,78.0,4,2,0.308
1,640.449,261.0,3,3,0.195
1,640.743,326.0,4,4,0.294
1,641.5,74.0,3,2,0.757
1,641.781,232.0,4,3,0.281
1,642.168,180.0,4,3,0.387
1,642.448,357.0,4,4,0.28
1,642.831,281.0,4,3,0.383
1,643.408,81.0,3,2,0.577
1,643.546,86.0,3,2,0.138
1,643.72,993.0,4,4,0.174
1,644.777,977.0,4,4,1.057
1,645.803,18.0,4,2,1.026
1,645.933,817.0,3,4,0.13
1,646.833,315.0,4,4,0.9
1,647.387,78.0,4,2,0.554
1,647.508,108.0,3,3,0.121
1,647.67,25.0,2,2,0.162
1,647.699,1132.0,4,4,0.029
1,648.968,845.0,4,4,1.269
1,649.87,869.0,4,4,0.902
1,650.95,319.0,4,4,1.08
1,651.592,88.0,4,2,0.642
1,651.754,110.0,4,3,0.162
1,651.941,797.0,4,4,0.187
1,652.798,1671.0,4,4,0.857
1,655.9,332.0,4,4,3.102
1,656.749,829.0,4,4,0.849
1,658.203,238.0,3,3,1.454
1,658.65,26.0,2,2,0.447
1,658.754,106.0,4,3,0.104
1,658.915,188.0,4,3,0.161
1,659.396,85.0,3,2,0.481
1,659.526,96.0,2,2,0.13
1,659.751,35.0,2,2,0.225
1,659.843,913.0,4,4,0.092
1,660.824,61.0,2,2,0.981
1,660.951,784.0,4,4,0.127
1,661.753,250.0,3,3,0.802
1,662.066,720.0,4,4,0.313
1,662.837,296.0,3,3,0.771
1,663.437,101.0,3,3,0.6
1,663.611,54.0,2,2,0.174
1,663.753,989.0,4,4,0.142
1,664.828,673.0,4,4,1.075
1,665.666,31.0,2,2,0.838
1,665.702,118.0,2,3,0.036
1,665.938,812.0,4,4,0.236
1,666.799,188.0,3,3,0.861
1,667.287,72.0,3,2,0.488
1,667.421,143.0,3,3,0.134
1,667.647,54.0,2,2,0.226
1,667.705,1051.0,4,4,0.058
1,668.829,943.0,4,4,1.124
1,669.822,925.0,4,4,0.993
1,670.803,300.0,4,3,0.981
1,671.435,63.0,3,2,0.632
1,671.917,190.0,4,3,0.482
1,672.318,405.0,3,4,0.401
1,672.77,74.0,4,2,0.452
1,673.03,169.0,4,3,0.26
1,673.42,296.0,3,3,0.39
1,673.742,494.0,4,4,0.322
1,674.869,143.0,4,3,1.127
1,675.249,96.0,4,2,0.38
1,675.438,64.0,4,2,0.189
1,675.567,17.0,4,2,0.129
1,675.807,3309.0,4,4,0.24
1,679.44,23.0,4,2,3.633
1,679.543,70.0,4,2,0.103
1,679.717,3384.0,4,4,0.174
1,683.611,10.0,2,2,3.894
1,683.721,977.0,2,4,0.11
1,684.706,137.0,4,3,0.985
1,684.883,931.0,4,4,0.177
1,686.081,725.0,4,4,1.198
1,692.004,730.0,4,4,5.923
1,692.83,204.0,3,3,0.826
1,693.074,683.0,4,4,0.244
1,693.818,322.0,3,4,0.744
1,694.225,301.0,4,4,0.407
1,694.658,47.0,2,2,0.433
1,694.71,328.0,4,4,0.052
1,695.42,71.0,4,2,0.71
1,695.569,1210.0,4,4,0.149
1,696.822,2163.0,4,4,1.253
1,699.076,117.0,4,3,2.254
1,699.516,76.0,3,2,0.44
1,699.66,46.0,2,2,0.144
1,699.712,74.0,3,2,0.052
1,699.862,240.0,2,3,0.15
1,700.166,78.0,4,2,0.304
1,700.325,86.0,4,2,0.159
1,700.47,239.0,2,3,0.145
1,700.716,51.0,2,2,0.246
1,700.932,263.0,2,3,0.216
1,701.234,540.0,4,4,0.302
1,701.83,476.0,3,4,0.596
1,702.496,270.0,3,3,0.666
1,702.794,417.0,4,4,0.298
1,703.495,25.0,2,2,0.701
1,703.635,39.0,2,2,0.14
1,703.754,598.0,4,4,0.119
1,704.576,39.0,2,2,0.822
1,704.75,143.0,4,3,0.174
1,705.113,108.0,3,3,0.363
1,705.36,354.0,3,4,0.247
1,705.756,40.0,2,2,0.396
1,706.063,164.0,2,3,0.307
1,706.436,143.0,3,3,0.373
1,706.78,171.0,3,3,0.344
1,707.155,65.0,4,2,0.375
1,707.279,83.0,4,2,0.124
1,707.43,223.0,4,3,0.151
1,708.34,247.0,4,3,0.91
1,708.861,248.0,4,3,0.521
1,709.447,70.0,4,2,0.586
1,709.638,64.0,2,2,0.191
1,709.709,1421.0,4,4,0.071
1,711.35,87.0,4,2,1.641
1,711.518,111.0,4,3,0.168
1,711.742,3480.0,4,4,0.224
1,715.765,23.0,4,2,4.023
1,715.853,878.0,3,4,0.088
1,716.815,72.0,4,2,0.962
1,716.987,824.0,4,4,0.172
1,718.047,755.0,4,4,1.06
1,718.876,184.0,2,3,0.829
1,719.141,176.0,4,3,0.265
1,719.591,101.0,3,3,0.45
1,719.773,88.0,3,2,0.182
1,719.977,185.0,2,3,0.204
1,720.22,592.0,4,4,0.243
1,720.892,247.0,3,3,0.672
1,721.303,187.0,4,3,0.411
1,721.917,207.0,4,3,0.614
1,722.364,74.0,4,2,0.447
1,722.555,225.0,3,3,0.191
1,722.831,100.0,4,2,0.276
1,723.386,74.0,2,2,0.555
1,723.509,55.0,2,2,0.123
1,723.735,117.0,4,3,0.226
1,724.043,309.0,2,4,0.308
1,724.478,93.0,3,2,0.435
1,724.602,68.0,2,2,0.124
1,725.047,165.0,2,3,0.445
1,725.354,276.0,2,3,0.307
1,725.77,50.0,2,2,0.416
1,725.963,796.0,4,4,0.193
1,726.821,236.0,4,3,0.858
1,727.36,90.0,3,2,0.539
1,727.5,72.0,2,2,0.14
1,727.617,84.0,2,2,0.117
1,727.705,1043.0,4,4,0.088
1,728.818,2355.0,4,4,1.113
1,731.525,23.0,4,2,2.707
1,731.642,70.0,4,2,0.117
1,731.87,884.0,4,4,0.228
1,732.848,49.0,2,2,0.978
1,732.971,759.0,4,4,0.123
1,733.769,250.0,3,3,0.798
1,734.109,676.0,4,4,0.34
1,734.845,312.0,3,4,0.736
1,735.481,82.0,4,2,0.636
1,735.632,57.0,2,2,0.151
1,735.698,102.0,4,3,0.066
1,735.886,1860.0,4,4,0.188
1,737.931,140.0,4,3,2.045
1,738.139,235.0,4,3,0.208
1,740.276,438.0,4,4,2.137
1,740.786,407.0,4,4,0.51
1,741.255,106.0,3,3,0.469
1,741.513,119.0,2,3,0.258
1,741.65,18.0,2,2,0.137
1,741.984,292.0,3,3,0.334
1,742.445,301.0,4,4,0.461
1,742.782,270.0,4,3,0.337
1,743.402,60.0,3,2,0.62
1,743.561,67.0,3,2,0.159
1,743.713,929.0,4,4,0.152
1,744.809,926.0,3,4,1.096
1,745.752,76.0,2,2,0.943
1,745.971,816.0,4,4,0.219
1,746.905,292.0,4,3,0.934
1,747.493,82.0,4,2,0.588
1,747.648,49.0,2,2,0.155
1,747.707,72.0,4,2,0.059
1,747.933,823.0,4,4,0.226
1,748.812,942.0,4,4,0.879
1,749.808,382.0,4,4,0.996
1,750.39,365.0,3,4,0.582
1,750.837,359.0,4,4,0.447
1,751.503,85.0,4,2,0.666
1,751.68,98.0,4,2,0.177
1,751.871,930.0,4,4,0.191
1,752.864,950.0,4,4,0.993
1,753.884,615.0,4,4,1.02
1,754.845,267.0,4,3,0.961
1,755.79,118.0,4,3,0.945
1,756.095,22.0,4,2,0.305
1,756.494,209.0,3,3,0.399
1,757.629,72.0,2,2,1.135
1,757.718,156.0,4,3,0.089
1,758.002,191.0,4,3,0.284
1,758.389,117.0,3,3,0.387
1,758.785,71.0,4,2,0.396
1,760.149,567.0,3,4,1.364
1,760.76,369.0,4,4,0.611
1,761.285,1888.0,4,4,0.525
1,763.49,63.0,3,2,2.205
1,763.612,107.0,2,3,0.122
1,763.801,669.0,3,4,0.189
1,764.659,35.0,2,2,0.858
1,764.699,1015.0,4,4,0.04
1,771.776,25.0,2,2,7.077
1,772.153,85.0,2,2,0.377
1,772.313,44.0,2,2,0.16
1,772.385,81.0,2,2,0.072
1,772.497,130.0,2,3,0.112
1,772.762,48.0,2,2,0.265
1,773.493,7.0,2,2,0.731
1,773.535,180.0,2,3,0.042
1,774.157,229.0,3,3,0.622
1,774.564,148.0,3,3,0.407
1,774.748,65.0,4,2,0.184
1,775.589,68.0,4,2,0.841
1,775.712,75.0,3,2,0.123
1,775.875,63.0,3,2,0.163
1,775.968,58.0,3,2,0.093
1,776.057,58.0,3,2,0.089
1,776.146,25.0,2,2,0.089
1,776.182,28.0,2,2,0.036
1,776.222,26.0,2,2,0.04
1,776.26,27.0,2,2,0.038
1,776.298,28.0,2,2,0.038
1,776.337,28.0,2,2,0.039
1,776.377,28.0,2,2,0.04
1,776.416,28.0,2,2,0.039
1,776.455,35.0,2,2,0.039
1,776.506,23.0,2,2,0.051
1,776.539,28.0,2,2,0.033
1,776.579,27.0,2,2,0.04
1,776.617,28.0,2,2,0.038
1,776.657,35.0,2,2,0.04
1,776.705,34.0,2,2,0.048
1,776.751,28.0,2,2,0.046
1,776.79,28.0,2,2,0.039
1,776.829,27.0,2,2,0.039
1,776.867,28.0,2,2,0.038
1,776.906,28.0,2,2,0.039
1,776.945,26.0,2,2,0.039
1,776.982,29.0,2,2,0.037
1,777.022,27.0,2,2,0.04
1,777.06,28.0,2,2,0.038
1,777.099,29.0,2,2,0.039
1,777.139,28.0,2,2,0.04
1,777.178,29.0,2,2,0.039
1,777.218,28.0,2,2,0.04
1,777.257,27.0,2,2,0.039
1,777.295,25.0,2,2,0.038
1,777.331,28.0,2,2,0.036
1,777.37,25.0,2,2,0.039
1,777.406,30.0,2,2,0.036
1,777.447,28.0,2,2,0.041
1,777.513,8.0,2,2,0.066
1,777.523,129.0,2,3,0.01
1,777.749,12.0,2,2,0.226
1,777.774,7.0,2,2,0.025
1,777.783,25.0,2,2,0.009
1,777.82,13.0,2,2,0.037
1,777.844,8.0,2,2,0.024
1,777.854,32.0,2,2,0.01
1,777.977,13.0,2,2,0.123
1,778.025,366.0,2,4,0.048
1,778.431,96.0,2,2,0.406
1,778.797,130.0,2,3,0.366
1,779.024,55.0,2,2,0.227
1,779.107,28.0,2,2,0.083
1,779.395,299.0,2,3,0.288
1,779.699,339.0,3,4,0.304
1,780.083,161.0,3,3,0.384
1,781.368,89.0,2,2,1.285
1,782.402,576.0,4,4,1.034
1,783.279,67.0,4,2,0.877
1,783.396,137.0,3,3,0.117
